<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.12.02	112.769	113.330	112.625	113.188	73188	0	0
2021.12.03	113.139	113.611	112.560	112.799	68843	0	0
2021.12.06	112.827	113.552	112.814	113.489	59197	0	0
2021.12.07	113.438	113.779	113.399	113.569	46905	0	0
2021.12.08	113.552	113.955	113.310	113.695	57027	0	0
2021.12.09	113.656	113.811	113.273	113.462	44225	0	0
2021.12.10	113.426	113.791	113.224	113.379	50638	0	0
2021.12.13	113.281	113.727	113.259	113.582	41691	0	0
2021.12.14	113.486	113.758	113.428	113.753	45188	0	0
2021.12.15	113.708	114.271	113.629	114.059	48313	0	0
2021.12.16	114.002	114.249	113.560	113.704	53273	0	0
2021.12.17	113.633	113.854	113.142	113.708	55262	0	0
2021.12.20	113.571	113.732	113.327	113.628	54909	0	0
2021.12.21	113.560	114.220	113.553	114.086	36247	0	0
2021.12.22	114.057	114.369	113.949	114.115	35289	0	0
2021.12.23	114.057	114.467	114.047	114.408	29103	0	0
2021.12.24	114.377	114.513	114.300	114.340	25923	0	0
2021.12.27	114.377	114.914	114.312	114.888	23012	0	0
2021.12.28	114.816	114.951	114.707	114.822	26421	0	0
2021.12.29	114.821	115.038	114.669	114.967	29794	0	0
2021.12.30	114.894	115.209	114.894	115.063	30126	0	0
2021.12.31	115.042	115.197	115.006	115.058	23985	0	0
2022.01.03	115.102	115.368	114.950	115.328	31180	0	0
2022.01.04	115.319	116.347	115.284	116.126	44573	0	0
2022.01.05	116.124	116.244	115.621	116.103	47952	0	0
2022.01.06	116.074	116.185	115.629	115.848	50419	0	0
2022.01.07	115.823	116.048	115.540	115.548	43509	0	0
2022.01.10	115.605	115.850	115.046	115.191	45659	0	0
2022.01.11	115.134	115.680	115.125	115.294	45711	0	0
2022.01.12	115.294	115.466	114.382	114.630	46334	0	0
2022.01.13	114.645	114.703	113.999	114.162	45943	0	0
2022.01.14	114.164	114.264	113.482	114.191	55545	0	0
2022.01.17	114.119	114.650	114.119	114.613	28986	0	0
2022.01.18	114.599	115.060	114.450	114.587	56114	0	0
2022.01.19	114.613	114.788	114.207	114.326	49176	0	0
2022.01.20	114.321	114.548	113.964	114.109	51747	0	0
2022.01.21	114.089	114.149	113.604	113.690	59597	0	0
2022.01.24	113.635	113.999	113.470	113.980	63932	0	0
2022.01.25	113.873	114.156	113.668	113.862	60183	0	0
2022.01.26	113.845	114.694	113.778	114.669	53032	0	0
2022.01.27	114.621	115.490	114.474	115.358	66965	0	0
2022.01.28	115.357	115.685	115.122	115.227	57119	0	0
2022.01.31	115.272	115.593	114.924	115.135	53201	0	0
2022.02.01	115.048	115.193	114.568	114.684	51295	0	0
2022.02.02	114.651	114.804	114.154	114.436	43569	0	0
2022.02.03	114.432	114.988	114.327	114.986	55057	0	0
2022.02.04	114.952	115.430	114.775	115.193	55366	0	0
2022.02.07	115.199	115.378	114.915	115.098	49749	0	0
2022.02.08	115.049	115.628	115.048	115.548	43752	0	0
2022.02.09	115.535	115.680	115.323	115.539	39831	0	0
2022.02.10	115.459	116.338	115.459	116.002	61035	0	0
2022.02.11	115.947	116.176	115.014	115.485	61508	0	0
2022.02.14	115.328	115.747	115.010	115.536	72970	0	0
2022.02.15	115.530	115.872	115.259	115.594	54273	0	0
2022.02.16	115.588	115.788	115.354	115.450	51722	0	0
2022.02.17	115.467	115.537	114.846	114.916	69884	0	0
2022.02.18	114.930	115.297	114.790	115.040	56080	0	0
2022.02.21	115.002	115.125	114.718	114.733	40006	0	0
2022.02.22	114.737	115.243	114.500	115.076	69157	0	0
2022.02.23	115.048	115.201	114.927	115.013	39155	0	0
2022.02.24	114.968	115.695	114.409	115.535	109603	0	0
2022.02.25	115.467	115.762	115.148	115.539	68776	0	0
2022.02.28	115.245	115.766	114.861	114.976	76847	0	0
2022.03.01	114.970	115.289	114.700	114.906	64042	0	0
2022.03.02	114.892	115.686	114.793	115.522	66391	0	0
2022.03.03	115.522	115.806	115.384	115.462	54457	0	0
2022.03.04	115.458	115.556	114.649	114.867	74406	0	0
2022.03.07	114.888	115.473	114.820	115.292	72993	0	0
2022.03.08	115.272	115.791	115.261	115.678	64974	0	0
2022.03.09	115.680	115.942	115.560	115.866	52657	0	0
2022.03.10	115.799	116.197	115.799	116.129	51730	0	0
2022.03.11	116.135	117.358	116.078	117.293	52645	0	0
2022.03.14	117.333	118.217	117.311	118.190	46064	0	0
2022.03.15	118.182	118.450	117.701	118.288	56224	0	0
2022.03.16	118.296	119.122	118.173	118.757	54930	0	0
2022.03.17	118.691	119.026	118.367	118.593	55328	0	0
2022.03.18	118.591	119.400	118.470	119.150	40532	0	0
2022.03.21	119.132	119.501	119.046	119.473	36728	0	0
2022.03.22	119.459	121.033	119.436	120.780	61736	0	0
2022.03.23	120.771	121.413	120.594	121.139	62768	0	0
2022.03.24	121.152	122.410	120.953	122.364	59487	0	0
2022.03.25	122.318	122.437	121.178	122.096	74417	0	0
2022.03.28	121.999	125.097	121.998	123.907	103741	0	0
2022.03.29	123.758	124.304	121.980	122.889	107815	0	0
2022.03.30	122.875	123.206	121.312	121.828	99731	0	0
2022.03.31	121.861	122.454	121.281	121.699	98412	0	0
2022.04.01	121.665	123.036	121.665	122.554	79566	0	0
2022.04.04	122.598	122.959	122.262	122.768	62323	0	0
2022.04.05	122.775	123.671	122.377	123.598	62733	0	0
2022.04.06	123.600	124.051	123.451	123.791	78522	0	0
2022.04.07	123.748	124.002	123.468	123.970	63925	0	0
2022.04.08	123.902	124.677	123.670	124.278	62048	0	0
2022.04.11	124.024	125.771	123.969	125.395	74630	0	0
2022.04.12	125.347	125.758	124.767	125.398	79883	0	0
2022.04.13	125.324	126.319	125.304	125.655	75410	0	0
2022.04.14	125.574	126.015	125.085	125.886	80018	0	0
2022.04.15	125.871	126.679	125.849	126.406	66338	0	0
2022.04.18	126.411	126.999	126.241	126.995	56463	0	0
2022.04.19	126.979	128.973	126.966	128.891	91551	0	0
2022.04.20	128.899	129.402	127.457	127.879	110506	0	0
2022.04.21	127.930	128.706	127.743	128.386	92508	0	0
2022.04.22	128.314	129.109	127.734	128.556	96846	0	0
2022.04.25	128.531	128.864	127.523	128.133	101763	0	0
2022.04.26	128.128	128.218	127.026	127.208	101097	0	0
2022.04.27	127.223	128.591	126.943	128.424	96135	0	0
2022.04.28	128.418	131.251	128.341	130.841	121570	0	0
2022.04.29	130.846	130.958	129.315	129.850	100527	0	0
2022.05.02	129.739	130.477	129.613	130.184	81497	0	0
2022.05.03	130.086	130.290	129.697	130.141	70494	0	0
2022.05.04	130.135	130.381	128.625	129.052	75348	0	0
2022.05.05	129.047	130.557	128.752	130.186	105941	0	0
2022.05.06	130.200	130.806	130.094	130.541	96267	0	0
2022.05.09	130.504	131.349	130.113	130.330	91575	0	0
2022.05.10	130.274	130.577	129.797	130.436	100015	0	0
2022.05.11	130.435	130.813	129.446	129.974	103358	0	0
2022.05.12	129.882	130.056	127.519	128.316	126496	0	0
2022.05.13	128.370	129.454	128.274	129.259	97792	0	0
2022.05.16	129.286	129.637	128.700	129.156	74496	0	0
2022.05.17	129.160	129.778	128.829	129.348	78314	0	0
2022.05.18	129.438	129.537	128.006	128.242	81903	0	0
2022.05.19	128.222	128.944	127.025	127.830	115128	0	0
2022.05.20	127.792	128.296	127.527	127.911	92934	0	0
2022.05.23	127.950	128.060	127.153	127.892	78560	0	0
2022.05.24	127.907	128.086	126.362	126.854	87561	0	0
2022.05.25	126.824	127.496	126.652	127.298	87390	0	0
2022.05.26	127.273	127.583	126.552	127.080	78849	0	0
2022.05.27	127.104	127.258	126.679	127.122	73499	0	0
2022.05.30	127.034	127.824	126.858	127.609	60416	0	0
2022.05.31	127.503	128.890	127.503	128.705	103781	0	0
2022.06.01	128.650	130.188	128.645	130.160	92659	0	0
2022.06.02	130.120	130.241	129.512	129.900	83540	0	0
2022.06.03	129.831	130.980	129.683	130.826	75186	0	0
2022.06.06	130.915	132.011	130.430	131.890	83295	0	0
2022.06.07	131.866	133.001	131.862	132.631	102238	0	0
2022.06.08	132.598	134.475	132.578	134.261	109552	0	0
2022.06.09	134.254	134.557	133.184	134.372	118153	0	0
2022.06.10	134.346	134.481	133.365	134.345	110780	0	0
2022.06.13	134.319	135.197	133.593	134.410	134392	0	0
2022.06.14	134.416	135.463	133.873	135.461	136757	0	0
2022.06.15	135.465	135.592	133.505	133.828	137662	0	0
2022.06.16	133.860	134.679	131.493	132.240	143375	0	0
2022.06.17	132.215	135.425	132.172	134.946	143677	0	0
2022.06.20	134.966	135.440	134.535	135.105	102785	0	0
2022.06.21	135.022	136.706	134.923	136.659	112142	0	0
2022.06.22	136.658	136.708	135.684	136.228	129150	0	0
2022.06.23	136.260	136.260	134.262	134.964	148307	0	0
2022.06.24	134.940	135.398	134.350	135.209	123040	0	0
2022.06.27	135.150	135.549	134.520	135.471	113652	0	0
2022.06.28	135.441	136.384	135.112	136.166	110658	0	0
2022.06.29	136.112	137.004	135.787	136.596	121695	0	0
2022.06.30	136.579	136.809	135.552	135.728	111387	0	0
2022.07.01	135.716	135.985	134.744	135.248	119327	0	0
2022.07.04	135.255	135.774	134.780	135.674	76602	0	0
2022.07.05	135.593	136.360	135.524	135.890	115199	0	0
2022.07.06	135.686	136.006	134.951	135.925	124823	0	0
2022.07.07	135.910	136.222	135.548	135.988	98109	0	0
2022.07.08	136.006	136.566	135.327	136.088	113751	0	0
2022.07.11	136.007	137.754	135.961	137.419	100322	0	0
2022.07.12	137.442	137.531	136.474	136.861	107672	0	0
2022.07.13	136.871	137.865	136.693	137.442	106727	0	0
2022.07.14	137.204	139.392	137.190	138.946	121610	0	0
2022.07.15	139.105	139.127	138.392	138.521	87757	0	0
2022.07.18	138.492	138.569	137.889	138.127	75568	0	0
2022.07.19	138.119	138.391	137.381	138.180	84558	0	0
2022.07.20	138.178	138.373	137.900	138.278	70553	0	0
2022.07.21	138.192	138.877	137.297	137.345	97688	0	0
2022.07.22	137.345	137.955	135.565	136.076	95607	0	0
2022.07.25	136.065	136.789	135.890	136.664	82444	0	0
2022.07.26	136.662	136.966	136.278	136.932	70577	0	0
2022.07.27	136.848	137.459	136.319	136.613	78164	0	0
2022.07.28	136.531	136.580	134.200	134.235	100669	0	0
2022.07.29	134.241	134.677	132.502	133.226	108646	0	0
2022.08.01	133.237	133.559	131.599	131.613	94427	0	0
2022.08.02	131.612	133.160	130.391	133.157	116574	0	0
2022.08.03	133.158	134.546	132.280	133.857	111874	0	0
2022.08.04	133.847	134.419	132.763	132.918	95443	0	0
2022.08.05	132.823	135.499	132.522	135.033	92214	0	0
2022.08.08	135.018	135.576	134.359	135.026	85346	0	0
2022.08.09	134.857	135.200	134.668	135.142	71014	0	0
2022.08.10	135.046	135.304	132.028	132.874	80872	0	0
2022.08.11	132.878	133.312	131.731	132.974	84146	0	0
2022.08.12	132.993	133.893	132.881	133.427	79920	0	0
2022.08.15	133.375	133.591	132.554	133.303	69842	0	0
2022.08.16	133.310	134.679	132.953	134.237	74526	0	0
2022.08.17	134.159	135.501	133.907	135.078	88526	0	0
2022.08.18	134.960	135.902	134.649	135.883	88473	0	0
2022.08.19	135.885	137.232	135.715	136.865	88546	0	0
2022.08.22	136.857	137.649	136.698	137.472	86026	0	0
2022.08.23	137.436	137.710	135.811	136.751	93858	0	0
2022.08.24	136.780	137.245	136.170	137.130	93708	0	0
2022.08.25	137.075	137.200	136.319	136.459	85777	0	0
2022.08.26	136.435	137.531	136.188	137.515	89408	0	0
2022.08.29	137.561	139.002	137.530	138.675	89803	0	0
2022.08.30	138.709	139.075	138.052	138.795	91804	0	0
2022.08.31	138.791	139.005	138.271	138.957	90412	0	0
2022.09.01	138.957	140.230	138.843	140.201	88744	0	0
2022.09.02	140.202	140.800	139.869	140.188	82791	0	0
2022.09.05	140.123	140.663	140.081	140.578	77803	0	0
2022.09.06	140.569	143.074	140.249	142.791	104806	0	0
2022.09.07	142.793	144.993	142.632	143.753	137065	0	0
2022.09.08	143.718	144.559	143.317	144.107	114529	0	0
2022.09.09	144.103	144.122	141.502	142.613	130791	0	0
2022.09.12	142.119	143.494	142.116	142.829	105955	0	0
2022.09.13	142.833	144.684	141.636	144.505	124830	0	0
2022.09.14	144.552	144.966	142.551	143.165	122636	0	0
2022.09.15	143.107	143.801	142.796	143.477	115665	0	0
2022.09.16	143.467	143.690	142.831	142.944	95578	0	0
2022.09.19	142.888	143.644	142.640	143.212	85012	0	0
2022.09.20	143.201	143.925	142.933	143.717	81807	0	0
2022.09.21	143.724	144.700	143.343	144.063	116471	0	0
2022.09.22	143.953	145.899	140.351	142.367	144126	0	0
2022.09.23	142.337	143.461	141.761	143.350	129732	0	0
2022.09.26	143.593	144.788	143.252	144.728	125284	0	0
2022.09.27	144.728	144.903	144.058	144.814	114823	0	0
2022.09.28	144.751	144.868	143.907	144.123	115714	0	0
2022.09.29	144.025	144.803	144.021	144.420	108666	0	0
2022.09.30	144.355	144.806	144.204	144.778	95544	0	0
2022.10.03	144.652	145.300	144.157	144.563	100281	0	0
2022.10.04	144.523	144.935	143.898	144.153	94886	0	0
2022.10.05	144.036	144.847	143.529	144.682	99031	0	0
2022.10.06	144.550	145.141	144.383	145.135	82684	0	0
2022.10.07	145.131	145.441	144.723	145.386	81974	0	0
2022.10.10	145.244	145.803	145.234	145.734	69982	0	0
2022.10.11	145.713	145.897	145.426	145.856	84669	0	0
2022.10.12	145.853	146.969	145.600	146.901	97506	0	0
2022.10.13	146.908	147.674	146.456	147.225	95504	0	0
2022.10.14	147.146	148.860	147.088	148.764	97411	0	0
2022.10.17	148.550	149.090	148.413	149.024	79017	0	0
2022.10.18	149.023	149.379	148.140	149.233	81270	0	0
2022.10.19	149.244	149.907	149.098	149.907	71588	0	0
2022.10.20	149.885	150.287	149.553	150.148	85440	0	0
2022.10.21	150.139	151.942	146.195	147.630	120589	0	0
2022.10.24	147.588	149.706	145.532	149.012	117187	0	0
2022.10.25	148.840	149.099	147.517	147.949	91651	0	0
2022.10.26	147.913	148.410	146.224	146.391	117407	0	0
2022.10.27	146.346	146.935	145.109	146.248	119899	0	0
2022.10.28	146.210	147.859	145.989	147.476	114993	0	0
2022.10.31	147.777	148.850	147.484	148.750	93582	0	0
2022.11.01	148.647	148.827	146.991	148.233	109139	0	0
2022.11.02	148.234	148.372	145.669	147.916	110595	0	0
2022.11.03	147.796	148.448	147.111	148.265	103159	0	0
2022.11.04	148.195	148.403	146.555	146.618	107864	0	0
2022.11.07	147.118	147.568	146.087	146.627	101685	0	0
2022.11.08	146.583	146.936	145.311	145.669	98410	0	0
2022.11.09	145.669	146.796	145.171	146.397	118810	0	0
2022.11.10	146.404	146.593	140.205	140.956	128636	0	0
2022.11.11	140.950	142.482	138.466	138.769	140052	0	0
2022.11.14	139.140	140.797	138.800	139.918	124821	0	0
2022.11.15	139.888	140.626	137.674	139.308	135723	0	0
2022.11.16	139.270	140.292	138.729	139.535	127706	0	0
2022.11.17	139.438	140.740	138.877	140.217	108414	0	0
2022.11.18	140.191	140.500	139.632	140.366	100005	0	0
2022.11.21	140.302	142.254	140.159	142.115	99857	0	0
2022.11.22	142.104	142.240	141.083	141.219	90982	0	0
2022.11.23	141.199	141.612	139.170	139.587	98287	0	0
2022.11.24	139.594	139.623	138.053	138.642	78677	0	0
2022.11.25	138.546	139.596	138.373	139.122	88283	0	0
2022.11.28	139.224	139.420	137.497	138.910	110761	0	0
2022.11.29	138.903	139.352	137.865	138.700	114087	0	0
2022.11.30	138.560	139.895	137.651	138.004	127386	0	0
2022.12.01	138.055	138.111	135.211	135.339	132001	0	0
2022.12.02	135.232	135.982	133.623	134.316	125945	0	0
2022.12.05	134.496	136.861	134.135	136.761	115577	0	0
2022.12.06	136.666	137.430	135.962	137.046	113740	0	0
2022.12.07	136.860	137.858	136.220	136.600	121414	0	0
2022.12.08	136.612	137.247	136.246	136.681	103905	0	0
2022.12.09	136.628	136.909	135.602	136.584	107678	0	0
2022.12.12	136.449	137.850	136.411	137.650	94545	0	0
2022.12.13	137.657	137.971	134.658	135.586	117768	0	0
2022.12.14	135.531	135.989	134.507	135.459	118200	0	0
2022.12.15	135.468	138.176	135.240	137.790	115738	0	0
2022.12.16	137.772	137.798	136.293	136.735	102633	0	0
2022.12.19	135.925	137.164	135.755	136.901	104130	0	0
2022.12.20	136.901	137.480	130.578	131.719	153843	0	0
2022.12.21	131.688	132.532	131.492	132.450	115885	0	0
2022.12.22	132.486	132.724	131.641	132.364	100594	0	0
2022.12.23	132.333	133.144	132.156	132.829	91910	0	0
2022.12.27	132.835	133.594	132.632	133.498	77001	0	0
2022.12.28	133.478	134.500	133.344	134.479	89376	0	0
2022.12.29	134.464	134.464	132.880	133.015	87541	0	0
2022.12.30	133.010	133.093	130.776	131.086	104364	0	0
