<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.18	1.12239	1.12805	1.12053	1.12772	57853	0	0
2019.07.19	1.12766	1.12820	1.12034	1.12219	55696	0	0
2019.07.22	1.12149	1.12254	1.12063	1.12088	38107	0	0
2019.07.23	1.12085	1.12096	1.11459	1.11511	42529	0	0
2019.07.24	1.11519	1.11559	1.11270	1.11394	43054	0	0
2019.07.25	1.11403	1.11878	1.11014	1.11466	63827	0	0
2019.07.26	1.11470	1.11510	1.11121	1.11283	41646	0	0
2019.07.29	1.11238	1.11510	1.11130	1.11452	33291	0	0
2019.07.30	1.11448	1.11610	1.11322	1.11558	45473	0	0
2019.07.31	1.11540	1.11622	1.10602	1.10765	65454	0	0
2019.08.01	1.10747	1.10959	1.10269	1.10849	83158	0	0
2019.08.02	1.10848	1.11164	1.10697	1.11055	89568	0	0
2019.08.05	1.11039	1.12132	1.10983	1.12029	80356	0	0
2019.08.06	1.12030	1.12497	1.11676	1.12017	80485	0	0
2019.08.07	1.11969	1.12419	1.11792	1.11994	94243	0	0
2019.08.08	1.12005	1.12327	1.11770	1.11796	68831	0	0
2019.08.09	1.11797	1.12231	1.11783	1.12009	56609	0	0
2019.08.12	1.11978	1.12307	1.11621	1.12136	50974	0	0
2019.08.13	1.12131	1.12286	1.11701	1.11711	69475	0	0
2019.08.14	1.11706	1.11908	1.11306	1.11385	64501	0	0
2019.08.15	1.11377	1.11584	1.10914	1.11093	80511	0	0
2019.08.16	1.11066	1.11122	1.10663	1.10897	57158	0	0
2019.08.19	1.10919	1.11138	1.10762	1.10781	41272	0	0
2019.08.20	1.10777	1.11068	1.10657	1.11005	43676	0	0
2019.08.21	1.10994	1.11072	1.10807	1.10845	39623	0	0
2019.08.22	1.10843	1.11134	1.10637	1.10793	51427	0	0
2019.08.23	1.10790	1.11533	1.10518	1.11427	69302	0	0
2019.08.26	1.11498	1.11639	1.10942	1.10993	89239	0	0
2019.08.27	1.11009	1.11159	1.10857	1.10902	58177	0	0
2019.08.28	1.10898	1.10979	1.10733	1.10779	52805	0	0
2019.08.29	1.10772	1.10930	1.10420	1.10565	55277	0	0
2019.08.30	1.10564	1.10604	1.09633	1.09903	56230	0	0
2019.09.02	1.09889	1.09967	1.09581	1.09666	35539	0	0
2019.09.03	1.09664	1.09789	1.09264	1.09735	61057	0	0
2019.09.04	1.09740	1.10386	1.09686	1.10345	55834	0	0
2019.09.05	1.10356	1.10848	1.10168	1.10344	59632	0	0
2019.09.06	1.10345	1.10574	1.10204	1.10253	57820	0	0
2019.09.09	1.10228	1.10681	1.10155	1.10462	44055	0	0
2019.09.10	1.10472	1.10596	1.10306	1.10426	45034	0	0
2019.09.11	1.10431	1.10556	1.09853	1.10105	43756	0	0
2019.09.12	1.10103	1.10873	1.09269	1.10638	76627	0	0
2019.09.13	1.10642	1.11096	1.10554	1.10720	54523	0	0
2019.09.16	1.10731	1.10865	1.09935	1.10040	53108	0	0
2019.09.17	1.09978	1.10746	1.09904	1.10721	57693	0	0
2019.09.18	1.10721	1.10757	1.10138	1.10293	56193	0	0
2019.09.19	1.10295	1.10736	1.10230	1.10407	56673	0	0
2019.09.20	1.10408	1.10677	1.09964	1.10196	54107	0	0
2019.09.23	1.10113	1.10254	1.09662	1.09930	52886	0	0
2019.09.24	1.09932	1.10241	1.09838	1.10202	54456	0	0
2019.09.25	1.10196	1.10230	1.09375	1.09427	55453	0	0
2019.09.26	1.09426	1.09674	1.09087	1.09198	54847	0	0
2019.09.27	1.09212	1.09587	1.09046	1.09416	52550	0	0
2019.09.30	1.09418	1.09478	1.08847	1.08994	48190	0	0
2019.10.01	1.08964	1.09430	1.08792	1.09319	60116	0	0
2019.10.02	1.09318	1.09637	1.09042	1.09592	54412	0	0
2019.10.03	1.09591	1.09994	1.09411	1.09636	61221	0	0
2019.10.04	1.09634	1.09972	1.09569	1.09783	54770	0	0
2019.10.07	1.09797	1.10006	1.09620	1.09705	43131	0	0
2019.10.08	1.09702	1.09958	1.09410	1.09558	59161	0	0
2019.10.09	1.09565	1.09904	1.09504	1.09710	46375	0	0
2019.10.10	1.09709	1.10338	1.09705	1.10058	70687	0	0
2019.10.11	1.10054	1.10628	1.10009	1.10353	72724	0	0
2019.10.14	1.10315	1.10428	1.10128	1.10260	41250	0	0
2019.10.15	1.10271	1.10460	1.09913	1.10323	62013	0	0
2019.10.16	1.10328	1.10856	1.10226	1.10719	65273	0	0
2019.10.17	1.10715	1.11398	1.10651	1.11243	61197	0	0
2019.10.18	1.11238	1.11710	1.11147	1.11682	49196	0	0
2019.10.21	1.11607	1.11795	1.11387	1.11498	42539	0	0
2019.10.22	1.11493	1.11568	1.11178	1.11248	45438	0	0
2019.10.23	1.11248	1.11400	1.11062	1.11302	38326	0	0
2019.10.24	1.11305	1.11628	1.10932	1.11050	50520	0	0
2019.10.25	1.11038	1.11230	1.10732	1.10800	35228	0	0
2019.10.28	1.10795	1.11066	1.10756	1.10998	31573	0	0
2019.10.29	1.10996	1.11185	1.10736	1.11107	38464	0	0
2019.10.30	1.11119	1.11516	1.10800	1.11499	54523	0	0
2019.10.31	1.11500	1.11755	1.11314	1.11515	55194	0	0
2019.11.01	1.11512	1.11718	1.11281	1.11651	43609	0	0
2019.11.04	1.11680	1.11755	1.11249	1.11285	37969	0	0
2019.11.05	1.11281	1.11403	1.10636	1.10739	51297	0	0
2019.11.06	1.10743	1.10930	1.10649	1.10666	39577	0	0
2019.11.07	1.10656	1.10917	1.10360	1.10502	56298	0	0
2019.11.08	1.10494	1.10556	1.10168	1.10198	41341	0	0
2019.11.11	1.10222	1.10430	1.10164	1.10330	27725	0	0
2019.11.12	1.10327	1.10386	1.10025	1.10090	38199	0	0
2019.11.13	1.10089	1.10204	1.09954	1.10070	41066	0	0
2019.11.14	1.10057	1.10276	1.09890	1.10208	39595	0	0
2019.11.15	1.10227	1.10568	1.10146	1.10524	32707	0	0
2019.11.18	1.10477	1.10900	1.10477	1.10721	34155	0	0
2019.11.19	1.10716	1.10840	1.10628	1.10783	30242	0	0
2019.11.20	1.10782	1.10814	1.10530	1.10725	38997	0	0
2019.11.21	1.10725	1.10970	1.10523	1.10588	38826	0	0
2019.11.22	1.10585	1.10875	1.10146	1.10196	41048	0	0
2019.11.25	1.10161	1.10322	1.10036	1.10117	34710	0	0
2019.11.26	1.10135	1.10255	1.10070	1.10220	34616	0	0
2019.11.27	1.10198	1.10245	1.09923	1.09988	34161	0	0
2019.11.28	1.09992	1.10179	1.09985	1.10073	23760	0	0
2019.11.29	1.10073	1.10282	1.09812	1.10183	32200	0	0
2019.12.02	1.10227	1.10897	1.10030	1.10784	37522	0	0
2019.12.03	1.10787	1.10935	1.10660	1.10818	37199	0	0
2019.12.04	1.10812	1.11162	1.10668	1.10774	42239	0	0
2019.12.05	1.10773	1.11082	1.10772	1.11040	33096	0	0
2019.12.06	1.11041	1.11097	1.10398	1.10601	32448	0	0
2019.12.09	1.10492	1.10780	1.10492	1.10641	25186	0	0
2019.12.10	1.10634	1.10978	1.10629	1.10935	31668	0	0
2019.12.11	1.10923	1.11449	1.10704	1.11300	39839	0	0
2019.12.12	1.11294	1.11543	1.11031	1.11320	50563	0	0
2019.12.13	1.11285	1.11992	1.11021	1.11187	70421	0	0
2019.12.16	1.11247	1.11580	1.11226	1.11440	36029	0	0
2019.12.17	1.11430	1.11746	1.11293	1.11508	39193	0	0
2019.12.18	1.11509	1.11542	1.11103	1.11134	34428	0	0
2019.12.19	1.11131	1.11443	1.11072	1.11202	37950	0	0
2019.12.20	1.11218	1.11248	1.10663	1.10764	33219	0	0
2019.12.23	1.10767	1.10960	1.10700	1.10895	31116	0	0
2019.12.24	1.10887	1.10940	1.10692	1.10863	26465	0	0
2019.12.26	1.10875	1.11090	1.10824	1.10969	15800	0	0
2019.12.27	1.10975	1.11884	1.10943	1.11763	43181	0	0
2019.12.30	1.11709	1.12208	1.11709	1.11991	42520	0	0
2019.12.31	1.11981	1.12392	1.11972	1.12233	36069	0	0
2020.01.02	1.12119	1.12246	1.11636	1.11726	40370	0	0
2020.01.03	1.11717	1.11798	1.11250	1.11568	48274	0	0
2020.01.06	1.11577	1.12056	1.11572	1.11969	41359	0	0
2020.01.07	1.11954	1.11974	1.11336	1.11518	44672	0	0
2020.01.08	1.11519	1.11682	1.11018	1.11041	64915	0	0
2020.01.09	1.11053	1.11204	1.10923	1.11068	40034	0	0
2020.01.10	1.11057	1.11292	1.10850	1.11210	37813	0	0
2020.01.13	1.11106	1.11470	1.11106	1.11352	31473	0	0
2020.01.14	1.11339	1.11446	1.11044	1.11266	38939	0	0
2020.01.15	1.11276	1.11636	1.11185	1.11498	35122	0	0
2020.01.16	1.11495	1.11726	1.11280	1.11359	36264	0	0
2020.01.17	1.11360	1.11426	1.10863	1.10895	33691	0	0
2020.01.20	1.10901	1.11023	1.10767	1.10950	26733	0	0
2020.01.21	1.10939	1.11180	1.10810	1.10820	32597	0	0
2020.01.22	1.10818	1.10984	1.10702	1.10943	30658	0	0
2020.01.23	1.10927	1.11087	1.10364	1.10578	38646	0	0
2020.01.24	1.10531	1.10617	1.10198	1.10273	32613	0	0
2020.01.27	1.10302	1.10377	1.10098	1.10195	34531	0	0
2020.01.28	1.10189	1.10252	1.09980	1.10216	28711	0	0
2020.01.29	1.10223	1.10276	1.09924	1.10104	29004	0	0
2020.01.30	1.10093	1.10394	1.10047	1.10314	36078	0	0
2020.01.31	1.10314	1.10954	1.10170	1.10946	37996	0	0
2020.02.03	1.10932	1.10941	1.10370	1.10611	37051	0	0
2020.02.04	1.10583	1.10642	1.10328	1.10445	31630	0	0
2020.02.05	1.10441	1.10479	1.09936	1.09988	34554	0	0
2020.02.06	1.09987	1.10140	1.09644	1.09809	29458	0	0
2020.02.07	1.09824	1.09850	1.09420	1.09439	36405	0	0
2020.02.10	1.09444	1.09576	1.09078	1.09106	29465	0	0
2020.02.11	1.09108	1.09250	1.08916	1.09156	31112	0	0
2020.02.12	1.09151	1.09257	1.08653	1.08737	31552	0	0
2020.02.13	1.08736	1.08888	1.08341	1.08392	34163	0	0
2020.02.14	1.08409	1.08613	1.08274	1.08302	30592	0	0
2020.02.17	1.08371	1.08510	1.08292	1.08334	21656	0	0
2020.02.18	1.08351	1.08373	1.07856	1.07909	35077	0	0
2020.02.19	1.07910	1.08117	1.07822	1.08069	33213	0	0
2020.02.20	1.08044	1.08212	1.07778	1.07832	42647	0	0
2020.02.21	1.07846	1.08636	1.07828	1.08478	43062	0	0
2020.02.24	1.08129	1.08721	1.08052	1.08534	62281	0	0
2020.02.25	1.08527	1.08904	1.08302	1.08810	63518	0	0
2020.02.26	1.08811	1.09089	1.08552	1.08804	68962	0	0
2020.02.27	1.08814	1.10066	1.08773	1.09999	82745	0	0
2020.02.28	1.09995	1.10532	1.09510	1.10289	108228	0	0
2020.03.02	1.10428	1.11846	1.10363	1.11324	119457	0	0
2020.03.03	1.11333	1.12135	1.10954	1.11700	112120	0	0
2020.03.04	1.11714	1.11875	1.10955	1.11350	76253	0	0
2020.03.05	1.11332	1.12449	1.11196	1.12369	69448	0	0
2020.03.06	1.12366	1.13548	1.12112	1.12895	124497	0	0
2020.03.09	1.13469	1.14951	1.13348	1.14353	190616	0	0
2020.03.10	1.14388	1.14581	1.12748	1.12815	176830	0	0
2020.03.11	1.12801	1.13668	1.12574	1.12704	127610	0	0
2020.03.12	1.12688	1.13336	1.10553	1.11852	173869	0	0
2020.03.13	1.11846	1.12213	1.10552	1.11002	168391	0	0
2020.03.16	1.10635	1.12365	1.10635	1.11814	207892	0	0
2020.03.17	1.11797	1.11891	1.09550	1.09987	171610	0	0
2020.03.18	1.09965	1.10451	1.08018	1.09166	193670	0	0
2020.03.19	1.09122	1.09812	1.06551	1.06930	213886	0	0
2020.03.20	1.06908	1.08308	1.06378	1.06973	234562	0	0
2020.03.23	1.07015	1.08278	1.06358	1.07241	209225	0	0
2020.03.24	1.07205	1.08882	1.07184	1.07872	170597	0	0
2020.03.25	1.07873	1.08939	1.07605	1.08809	151347	0	0
2020.03.26	1.08826	1.10587	1.08702	1.10331	162837	0	0
2020.03.27	1.10303	1.11472	1.09536	1.11391	149500	0	0
2020.03.30	1.11167	1.11441	1.10100	1.10446	131052	0	0
2020.03.31	1.10398	1.10532	1.09268	1.10357	150863	0	0
2020.04.01	1.10286	1.10388	1.09028	1.09625	117134	0	0
2020.04.02	1.09614	1.09681	1.08207	1.08569	122763	0	0
2020.04.03	1.08553	1.08648	1.07727	1.08075	108443	0	0
2020.04.06	1.08081	1.08356	1.07685	1.07937	95121	0	0
2020.04.07	1.07931	1.09266	1.07834	1.08921	95650	0	0
2020.04.08	1.08903	1.09023	1.08303	1.08547	87724	0	0
2020.04.09	1.08561	1.09520	1.08410	1.09297	90579	0	0
2020.04.10	1.09291	1.09525	1.09171	1.09306	39999	0	0
2020.04.13	1.09485	1.09678	1.08927	1.09091	59005	0	0
2020.04.14	1.09055	1.09872	1.09016	1.09818	73907	0	0
2020.04.15	1.09784	1.09908	1.08564	1.09112	72856	0	0
2020.04.16	1.09075	1.09112	1.08165	1.08390	89918	0	0
2020.04.17	1.08382	1.08927	1.08120	1.08712	79630	0	0
2020.04.20	1.08630	1.08968	1.08413	1.08622	59799	0	0
2020.04.21	1.08608	1.08803	1.08165	1.08570	68360	0	0
2020.04.22	1.08563	1.08852	1.08034	1.08231	52232	0	0
2020.04.23	1.08226	1.08468	1.07560	1.07758	76841	0	0
2020.04.24	1.07762	1.08296	1.07272	1.08261	60775	0	0
2020.04.27	1.08212	1.08600	1.08114	1.08294	54822	0	0
2020.04.28	1.08285	1.08884	1.08096	1.08197	55911	0	0
2020.04.29	1.08180	1.08856	1.08168	1.08732	57284	0	0
2020.04.30	1.08707	1.09726	1.08330	1.09516	78095	0	0
2020.05.01	1.09532	1.10188	1.09345	1.09806	55459	0	0
2020.05.04	1.09677	1.09737	1.08957	1.09038	58065	0	0
2020.05.05	1.09054	1.09259	1.08259	1.08375	61173	0	0
2020.05.06	1.08376	1.08450	1.07820	1.07959	57672	0	0
2020.05.07	1.07925	1.08340	1.07666	1.08318	64825	0	0
2020.05.08	1.08334	1.08756	1.08151	1.08384	51222	0	0
2020.05.11	1.08282	1.08506	1.08007	1.08066	54617	0	0
2020.05.12	1.08062	1.08854	1.07845	1.08485	58622	0	0
2020.05.13	1.08470	1.08966	1.08117	1.08190	62992	0	0
2020.05.14	1.08176	1.08240	1.07750	1.08044	55857	0	0
2020.05.15	1.08039	1.08512	1.07890	1.08190	52906	0	0
2020.05.18	1.08078	1.09270	1.07960	1.09142	51291	0	0
2020.05.19	1.09139	1.09760	1.09022	1.09228	54073	0	0
2020.05.20	1.09216	1.09990	1.09187	1.09781	50907	0	0
2020.05.21	1.09791	1.10083	1.09371	1.09493	52440	0	0
2020.05.22	1.09462	1.09537	1.08854	1.09032	45712	0	0
2020.05.25	1.08956	1.09146	1.08706	1.08970	30400	0	0
2020.05.26	1.08949	1.09960	1.08913	1.09825	52413	0	0
2020.05.27	1.09817	1.10310	1.09340	1.10093	82533	0	0
2020.05.28	1.10037	1.10936	1.09918	1.10773	73655	0	0
2020.05.29	1.10767	1.11451	1.10660	1.11007	88493	0	0
2020.06.01	1.11137	1.11540	1.11005	1.11339	74541	0	0
2020.06.02	1.11356	1.11960	1.11152	1.11690	81236	0	0
2020.06.03	1.11692	1.12579	1.11667	1.12337	91960	0	0
2020.06.04	1.12327	1.13623	1.11946	1.13355	99537	0	0
2020.06.05	1.13369	1.13838	1.12784	1.12900	98291	0	0
2020.06.08	1.12934	1.13200	1.12684	1.12940	74109	0	0
2020.06.09	1.12941	1.13640	1.12411	1.13383	85041	0	0
2020.06.10	1.13395	1.14226	1.13219	1.13757	98599	0	0
2020.06.11	1.13729	1.14037	1.12888	1.12980	137574	0	0
2020.06.12	1.12940	1.13407	1.12127	1.12596	134102	0	0
2020.06.15	1.12333	1.13325	1.12263	1.13227	129696	0	0
2020.06.16	1.13237	1.13534	1.12280	1.12636	112595	0	0
2020.06.17	1.12633	1.12940	1.12068	1.12431	106571	0	0
2020.06.18	1.12439	1.12614	1.11855	1.12046	101293	0	0
2020.06.19	1.12054	1.12542	1.11682	1.11777	95867	0	0
2020.06.22	1.11824	1.12701	1.11686	1.12615	80547	0	0
2020.06.23	1.12579	1.13488	1.12332	1.13087	104312	0	0
2020.06.24	1.13077	1.13259	1.12484	1.12500	97325	0	0
2020.06.25	1.12504	1.12598	1.11905	1.12182	95464	0	0
2020.06.26	1.12166	1.12394	1.11953	1.12185	69358	0	0
2020.06.29	1.12148	1.12879	1.12110	1.12426	75548	0	0
2020.06.30	1.12416	1.12618	1.11910	1.12336	79187	0	0
2020.07.01	1.12339	1.12752	1.11854	1.12512	77765	0	0
2020.07.02	1.12508	1.13027	1.12234	1.12394	76919	0	0
2020.07.03	1.12392	1.12513	1.12193	1.12474	65451	0	0
2020.07.06	1.12433	1.13456	1.12385	1.13089	72059	0	0
2020.07.07	1.13090	1.13326	1.12588	1.12744	80272	0	0
2020.07.08	1.12727	1.13518	1.12621	1.13298	74970	0	0
2020.07.09	1.13267	1.13708	1.12804	1.12848	89554	0	0
2020.07.10	1.12812	1.13248	1.12550	1.12990	74182	0	0
2020.07.13	1.13045	1.13749	1.13008	1.13428	66135	0	0
2020.07.14	1.13435	1.14088	1.13252	1.13999	91374	0	0
2020.07.15	1.13948	1.14521	1.13894	1.14115	81256	0	0
2020.07.16	1.14110	1.14416	1.13705	1.13822	81026	0	0
2020.07.17	1.13834	1.14437	1.13750	1.14246	61360	0	0
2020.07.20	1.14060	1.14679	1.14026	1.14478	94545	0	0
2020.07.21	1.14474	1.15398	1.14231	1.15286	110637	0	0
2020.07.22	1.15265	1.16015	1.15070	1.15703	131208	0	0
2020.07.23	1.15702	1.16269	1.15404	1.15971	121994	0	0
2020.07.24	1.15961	1.16583	1.15814	1.16556	119680	0	0
2020.07.27	1.16425	1.17814	1.16404	1.17513	133366	0	0
2020.07.28	1.17513	1.17737	1.16988	1.17169	134242	0	0
2020.07.29	1.17150	1.18062	1.17103	1.17903	126043	0	0
2020.07.30	1.17908	1.18484	1.17309	1.18468	130947	0	0
2020.07.31	1.18471	1.19088	1.17616	1.17735	164144	0	0
2020.08.03	1.17708	1.17968	1.16960	1.17627	122489	0	0
2020.08.04	1.17617	1.18062	1.17213	1.18027	115217	0	0
2020.08.05	1.18025	1.19050	1.17928	1.18641	110461	0	0
2020.08.06	1.18630	1.19160	1.18180	1.18768	139669	0	0
2020.08.07	1.18762	1.18831	1.17553	1.17868	134595	0	0
2020.08.10	1.17869	1.18008	1.17362	1.17366	88978	0	0
2020.08.11	1.17373	1.18079	1.17222	1.17395	128441	0	0
2020.08.12	1.17399	1.18166	1.17112	1.17854	126280	0	0
2020.08.13	1.17840	1.18642	1.17763	1.18146	111110	0	0
2020.08.14	1.18129	1.18505	1.17819	1.18404	99236	0	0
2020.08.17	1.18394	1.18810	1.18288	1.18701	85563	0	0
2020.08.18	1.18699	1.19658	1.18550	1.19314	112003	0	0
2020.08.19	1.19310	1.19527	1.18304	1.18392	117974	0	0
2020.08.20	1.18364	1.18687	1.18021	1.18612	123960	0	0
2020.08.21	1.18600	1.18829	1.17542	1.17956	105794	0	0
2020.08.24	1.17892	1.18497	1.17844	1.17873	83954	0	0
2020.08.25	1.17875	1.18438	1.17843	1.18339	105007	0	0
2020.08.26	1.18342	1.18394	1.17724	1.18303	94940	0	0
2020.08.27	1.18300	1.19020	1.17626	1.18217	157424	0	0
2020.08.28	1.18216	1.19199	1.18111	1.19063	139457	0	0
2020.08.31	1.18938	1.19661	1.18840	1.19363	114071	0	0
2020.09.01	1.19361	1.20115	1.19014	1.19118	136474	0	0
2020.09.02	1.19117	1.19288	1.18222	1.18542	114923	0	0
2020.09.03	1.18545	1.18646	1.17891	1.18515	130734	0	0
2020.09.04	1.18513	1.18655	1.17809	1.18379	134262	0	0
2020.09.07	1.18448	1.18487	1.18117	1.18127	63862	0	0
2020.09.08	1.18124	1.18275	1.17656	1.17738	130501	0	0
2020.09.09	1.17733	1.18340	1.17529	1.18030	113122	0	0
2020.09.10	1.18028	1.19174	1.17971	1.18147	138204	0	0
2020.09.11	1.18150	1.18742	1.18097	1.18446	96674	0	0
2020.09.14	1.18347	1.18880	1.18321	1.18638	72992	0	0
2020.09.15	1.18641	1.19006	1.18398	1.18466	81953	0	0
2020.09.16	1.18467	1.18825	1.17878	1.18162	117853	0	0
2020.09.17	1.18157	1.18524	1.17376	1.18477	127277	0	0
2020.09.18	1.18477	1.18706	1.18264	1.18426	91465	0	0
2020.09.21	1.18398	1.18717	1.17318	1.17714	109535	0	0
2020.09.22	1.17709	1.17730	1.16918	1.17048	119140	0	0
2020.09.23	1.17074	1.17189	1.16514	1.16603	118520	0	0
2020.09.24	1.16601	1.16870	1.16265	1.16682	115725	0	0
2020.09.25	1.16722	1.16851	1.16122	1.16307	95539	0	0
2020.09.28	1.16194	1.16802	1.16152	1.16668	82596	0	0
2020.09.29	1.16607	1.17455	1.16607	1.17433	85377	0	0
2020.09.30	1.17428	1.17550	1.16848	1.17208	120834	0	0
2020.10.01	1.17194	1.17698	1.17173	1.17456	120015	0	0
2020.10.02	1.17493	1.17493	1.16958	1.17162	128390	0	0
2020.10.05	1.17108	1.17976	1.17058	1.17845	78805	0	0
2020.10.06	1.17820	1.18078	1.17319	1.17335	100922	0	0
2020.10.07	1.17332	1.17819	1.17250	1.17629	90118	0	0
2020.10.08	1.17602	1.17817	1.17329	1.17601	74130	0	0
2020.10.09	1.17582	1.18309	1.17553	1.18302	73140	0	0
2020.10.12	1.18102	1.18268	1.17869	1.18119	59725	0	0
2020.10.13	1.18109	1.18154	1.17306	1.17455	73428	0	0
2020.10.14	1.17443	1.17711	1.17199	1.17469	75177	0	0
2020.10.15	1.17452	1.17579	1.16885	1.17074	80019	0	0
2020.10.16	1.17071	1.17463	1.16942	1.17147	70171	0	0
2020.10.19	1.17158	1.17938	1.17032	1.17709	70775	0	0
2020.10.20	1.17684	1.18408	1.17599	1.18224	69141	0	0
2020.10.21	1.18212	1.18808	1.18182	1.18611	86043	0	0
2020.10.22	1.18618	1.18669	1.18113	1.18187	73235	0	0
2020.10.23	1.18173	1.18648	1.17868	1.18614	70032	0	0
2020.10.26	1.18532	1.18599	1.18034	1.18092	69488	0	0
2020.10.27	1.18081	1.18389	1.17929	1.17954	58616	0	0
2020.10.28	1.17956	1.17971	1.17179	1.17462	82837	0	0
2020.10.29	1.17459	1.17590	1.16503	1.16731	88077	0	0
2020.10.30	1.16739	1.17044	1.16401	1.16454	88186	0	0
2020.11.02	1.16464	1.16558	1.16223	1.16403	73472	0	0
2020.11.03	1.16406	1.17398	1.16276	1.17202	63978	0	0
2020.11.04	1.17128	1.17709	1.16029	1.17231	180308	0	0
2020.11.05	1.17248	1.18598	1.17109	1.18269	123019	0	0
2020.11.06	1.18243	1.18911	1.17954	1.18752	116735	0	0
2020.11.09	1.18893	1.19201	1.17954	1.18135	151130	0	0
2020.11.10	1.18130	1.18433	1.17799	1.18172	126975	0	0
2020.11.11	1.18140	1.18327	1.17455	1.17788	75972	0	0
2020.11.12	1.17768	1.18232	1.17586	1.18056	79633	0	0
2020.11.13	1.18047	1.18374	1.17990	1.18325	62296	0	0
2020.11.16	1.18402	1.18689	1.18143	1.18539	73951	0	0
2020.11.17	1.18505	1.18938	1.18427	1.18611	62696	0	0
2020.11.18	1.18610	1.18909	1.18492	1.18544	68752	0	0
2020.11.19	1.18525	1.18825	1.18164	1.18735	71482	0	0
2020.11.20	1.18743	1.18910	1.18499	1.18580	62058	0	0
2020.11.23	1.18526	1.19059	1.17999	1.18410	71116	0	0
2020.11.24	1.18405	1.18959	1.18356	1.18927	71808	0	0
2020.11.25	1.18914	1.19298	1.18819	1.19139	78370	0	0
2020.11.26	1.19157	1.19409	1.18853	1.19130	45192	0	0
2020.11.27	1.19126	1.19637	1.19066	1.19609	51930	0	0
2020.11.30	1.19611	1.20034	1.19239	1.19257	78351	0	0
2020.12.01	1.19256	1.20766	1.19242	1.20720	82365	0	0
2020.12.02	1.20688	1.21185	1.20401	1.21156	88376	0	0
2020.12.03	1.21152	1.21746	1.21012	1.21479	80835	0	0
2020.12.04	1.21437	1.21776	1.21102	1.21209	85253	0	0
2020.12.07	1.21298	1.21663	1.20786	1.21090	82751	0	0
2020.12.08	1.21091	1.21340	1.20954	1.21046	80209	0	0
2020.12.09	1.21023	1.21473	1.20588	1.20814	78127	0	0
2020.12.10	1.20799	1.21590	1.20746	1.21416	97123	0	0
2020.12.11	1.21360	1.21629	1.21054	1.21138	79389	0	0
2020.12.14	1.21349	1.21768	1.21157	1.21431	69281	0	0
2020.12.15	1.21436	1.21690	1.21215	1.21528	68450	0	0
2020.12.16	1.21497	1.22123	1.21251	1.21994	83636	0	0
2020.12.17	1.21988	1.22728	1.21901	1.22669	72196	0	0
2020.12.18	1.22676	1.22711	1.22256	1.22550	66082	0	0
2020.12.21	1.22199	1.22529	1.21296	1.22431	115963	0	0
2020.12.22	1.22410	1.22570	1.21521	1.21629	86582	0	0
2020.12.23	1.21620	1.22211	1.21539	1.21861	82063	0	0
2020.12.24	1.21853	1.22156	1.21772	1.21808	40160	0	0
2020.12.28	1.21796	1.22504	1.21795	1.22148	69211	0	0
2020.12.29	1.22163	1.22752	1.22070	1.22498	66675	0	0
2020.12.30	1.22474	1.23101	1.22440	1.22998	71677	0	0
2020.12.31	1.22952	1.23094	1.22151	1.22168	64106	0	0
2021.01.04	1.22393	1.23096	1.22276	1.22521	103051	0	0
2021.01.05	1.22484	1.23058	1.22434	1.22986	95295	0	0
2021.01.06	1.22941	1.23495	1.22657	1.23263	142869	0	0
2021.01.07	1.23252	1.23444	1.22452	1.22693	106299	0	0
2021.01.08	1.22711	1.22847	1.21932	1.22193	120479	0	0
2021.01.11	1.22155	1.22212	1.21323	1.21502	99804	0	0
2021.01.12	1.21512	1.22096	1.21372	1.22077	90297	0	0
2021.01.13	1.22062	1.22228	1.21399	1.21578	87376	0	0
2021.01.14	1.21569	1.21788	1.21111	1.21545	96826	0	0
2021.01.15	1.21523	1.21626	1.20749	1.20757	84659	0	0
2021.01.18	1.20822	1.20869	1.20536	1.20759	62184	0	0
2021.01.19	1.20748	1.21451	1.20741	1.21286	73491	0	0
2021.01.20	1.21287	1.21583	1.20769	1.21057	80929	0	0
2021.01.21	1.21061	1.21732	1.21033	1.21679	87061	0	0
2021.01.22	1.21609	1.21897	1.21517	1.21713	76170	0	0
2021.01.25	1.21668	1.21834	1.21160	1.21415	80697	0	0
2021.01.26	1.21384	1.21759	1.21078	1.21598	77453	0	0
2021.01.27	1.21599	1.21698	1.20584	1.21121	110415	0	0
2021.01.28	1.21099	1.21420	1.20807	1.21222	110042	0	0
2021.01.29	1.21192	1.21560	1.20945	1.21367	119132	0	0
2021.02.01	1.21280	1.21366	1.20562	1.20609	93583	0	0
2021.02.02	1.20593	1.20878	1.20117	1.20431	83594	0	0
2021.02.03	1.20433	1.20502	1.20042	1.20353	68835	0	0
2021.02.04	1.20358	1.20429	1.19577	1.19611	72742	0	0
2021.02.05	1.19609	1.20500	1.19522	1.20489	72968	0	0
2021.02.08	1.20374	1.20660	1.20198	1.20499	62424	0	0
2021.02.09	1.20430	1.21219	1.20430	1.21197	71513	0	0
2021.02.10	1.21182	1.21442	1.21088	1.21183	70361	0	0
2021.02.11	1.21178	1.21495	1.21136	1.21317	52269	0	0
2021.02.12	1.21288	1.21344	1.20816	1.21182	55428	0	0
2021.02.15	1.21242	1.21451	1.21167	1.21271	40207	0	0
2021.02.16	1.21274	1.21694	1.20950	1.21034	72120	0	0
